movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([0.846501, -3.041143, -0.197588, -0.767026, -2.341564, -2.155322],a=4, v=0.75, t=0.008000)
movej([0.846489, -3.041195, -0.197579, -0.767026, -2.341563, -2.155331],a=4, v=0.75, t=0.008000)
movej([0.846489, -3.041239, -0.197579, -0.767026, -2.341515, -2.155336],a=4, v=0.75, t=0.008000)
movej([0.846489, -3.041283, -0.197579, -0.767026, -2.341466, -2.155341],a=4, v=0.75, t=0.008000)
movej([0.846489, -3.041297, -0.197579, -0.767015, -2.341579, -2.155343],a=4, v=0.75, t=0.008000)
movej([0.846491, -3.041297, -0.197577, -0.767010, -2.341606, -2.155346],a=4, v=0.75, t=0.008000)
movej([0.846494, -3.041297, -0.197573, -0.767010, -2.341546, -2.155352],a=4, v=0.75, t=0.008000)
movej([0.846497, -3.041297, -0.197570, -0.767010, -2.341486, -2.155357],a=4, v=0.75, t=0.008000)
movej([0.846504, -3.041297, -0.197576, -0.767010, -2.341563, -2.155370],a=4, v=0.75, t=0.008000)
movej([0.846507, -3.041297, -0.197579, -0.767006, -2.341583, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846507, -3.041297, -0.197579, -0.767001, -2.341541, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846507, -3.041297, -0.197579, -0.766996, -2.341498, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846501, -3.041297, -0.197585, -0.766994, -2.341546, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846494, -3.041297, -0.197596, -0.766994, -2.341577, -2.155379],a=4, v=0.75, t=0.008000)
movej([0.846488, -3.041297, -0.197609, -0.766994, -2.341571, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846481, -3.041297, -0.197621, -0.766994, -2.341566, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846473, -3.041297, -0.197626, -0.766994, -2.341523, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846468, -3.041295, -0.197634, -0.766994, -2.341530, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846465, -3.041292, -0.197647, -0.766994, -2.341578, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846461, -3.041289, -0.197659, -0.766994, -2.341627, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041276, -0.197682, -0.766994, -2.341521, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041263, -0.197696, -0.766994, -2.341495, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041254, -0.197702, -0.766994, -2.341565, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041244, -0.197709, -0.766994, -2.341635, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041235, -0.197711, -0.766994, -2.341529, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041227, -0.197724, -0.766994, -2.341480, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041221, -0.197746, -0.766994, -2.341528, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041215, -0.197768, -0.766994, -2.341577, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041213, -0.197805, -0.766994, -2.341539, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041207, -0.197835, -0.766994, -2.341508, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041198, -0.197854, -0.766994, -2.341524, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041188, -0.197873, -0.766994, -2.341541, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041173, -0.197897, -0.766994, -2.341538, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041149, -0.197920, -0.766994, -2.341522, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041121, -0.197939, -0.766994, -2.341506, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041092, -0.197957, -0.766994, -2.341489, -2.155378],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041070, -0.197965, -0.766994, -2.341558, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041055, -0.197965, -0.766994, -2.341578, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041042, -0.197965, -0.766994, -2.341519, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.041030, -0.197965, -0.766994, -2.341460, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040992, -0.197965, -0.766994, -2.341553, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040955, -0.197967, -0.766994, -2.341611, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040933, -0.197970, -0.766994, -2.341552, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197974, -0.766994, -2.341492, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040875, -0.197975, -0.766994, -2.341539, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040849, -0.197975, -0.766994, -2.341581, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040839, -0.197975, -0.766994, -2.341554, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040830, -0.197975, -0.766994, -2.341527, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040800, -0.197975, -0.766994, -2.341533, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040772, -0.197973, -0.766994, -2.341553, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040759, -0.197970, -0.766994, -2.341564, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040747, -0.197967, -0.766994, -2.341575, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040731, -0.197965, -0.766994, -2.341528, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341508, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341557, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341605, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341544, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341497, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341557, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341616, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341536, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341467, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341531, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341595, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197965, -0.766994, -2.341549, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197964, -0.766994, -2.341482, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197961, -0.766994, -2.341515, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197958, -0.766994, -2.341547, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197956, -0.766986, -2.341556, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197956, -0.766981, -2.341537, -2.155379],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197956, -0.766986, -2.341515, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197956, -0.766991, -2.341494, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197956, -0.766986, -2.341561, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197955, -0.766978, -2.341612, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197952, -0.766978, -2.341542, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197949, -0.766978, -2.341472, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040722, -0.197942, -0.766978, -2.341514, -2.155385],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040724, -0.197936, -0.766978, -2.341590, -2.155378],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040727, -0.197933, -0.766978, -2.341541, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040730, -0.197930, -0.766978, -2.341493, -2.155389],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040732, -0.197928, -0.766978, -2.341517, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040733, -0.197928, -0.766978, -2.341570, -2.155390],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040736, -0.197928, -0.766978, -2.341549, -2.155384],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040739, -0.197928, -0.766978, -2.341527, -2.155379],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040741, -0.197924, -0.766978, -2.341529, -2.155383],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040742, -0.197918, -0.766978, -2.341547, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040746, -0.197918, -0.766978, -2.341547, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040749, -0.197918, -0.766978, -2.341547, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040755, -0.197918, -0.766978, -2.341520, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040761, -0.197915, -0.766978, -2.341499, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040764, -0.197909, -0.766978, -2.341536, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040767, -0.197903, -0.766978, -2.341574, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040769, -0.197899, -0.766978, -2.341543, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040772, -0.197898, -0.766978, -2.341486, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040778, -0.197895, -0.766978, -2.341535, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040784, -0.197892, -0.766978, -2.341583, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040788, -0.197890, -0.766978, -2.341544, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040792, -0.197890, -0.766978, -2.341470, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040802, -0.197890, -0.766978, -2.341518, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040811, -0.197890, -0.766978, -2.341566, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040817, -0.197890, -0.766978, -2.341547, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040822, -0.197889, -0.766978, -2.341480, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040834, -0.197886, -0.766978, -2.341518, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040846, -0.197883, -0.766978, -2.341556, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040858, -0.197881, -0.766978, -2.341545, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040864, -0.197881, -0.766978, -2.341493, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040864, -0.197881, -0.766978, -2.341520, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040864, -0.197881, -0.766978, -2.341547, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040864, -0.197881, -0.766978, -2.341558, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040866, -0.197881, -0.766978, -2.341537, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040873, -0.197881, -0.766978, -2.341510, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040879, -0.197881, -0.766978, -2.341484, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040883, -0.197881, -0.766978, -2.341523, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040886, -0.197881, -0.766978, -2.341605, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040896, -0.197881, -0.766978, -2.341540, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040905, -0.197881, -0.766978, -2.341476, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197881, -0.766978, -2.341506, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197881, -0.766978, -2.341625, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197881, -0.766978, -2.341564, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197881, -0.766978, -2.341504, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197881, -0.766978, -2.341512, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197880, -0.766978, -2.341587, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197877, -0.766978, -2.341560, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197873, -0.766978, -2.341533, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846460, -3.040911, -0.197871, -0.766978, -2.341520, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846461, -3.040911, -0.197871, -0.766978, -2.341538, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846464, -3.040911, -0.197871, -0.766978, -2.341560, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846468, -3.040911, -0.197871, -0.766978, -2.341581, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341561, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341498, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341546, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341595, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341573, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341470, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341535, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341600, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341591, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341478, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341522, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341565, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341574, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341513, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341508, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341503, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341521, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341568, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341525, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341482, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341498, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341612, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341553, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341494, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341495, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341619, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341582, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341544, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341526, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341564, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341564, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341564, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341549, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341510, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341558, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341607, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341603, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766977, -2.341464, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766971, -2.341529, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766966, -2.341593, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766965, -2.341601, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341450, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341513, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766978, -2.341577, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766975, -2.341602, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341501, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341512, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341522, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341537, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341558, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341526, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341493, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341493, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341618, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341559, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341499, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040911, -0.197871, -0.766961, -2.341482, -2.155392],a=4, v=0.75, t=0.008000)
movej([0.846562, -3.040713, -0.198254, -0.766876, -2.341689, -2.155519],a=4, v=0.75, t=0.008000)
movej([0.847133, -3.039477, -0.200639, -0.766344, -2.341962, -2.156312],a=4, v=0.75, t=0.008000)
movej([0.847705, -3.038242, -0.203025, -0.765811, -2.342235, -2.157105],a=4, v=0.75, t=0.008000)
movej([0.848385, -3.036772, -0.205862, -0.765178, -2.342560, -2.158048],a=4, v=0.75, t=0.008000)
movej([0.849822, -3.033665, -0.211862, -0.763839, -2.343247, -2.160042],a=4, v=0.75, t=0.008000)
movej([0.851925, -3.029120, -0.220638, -0.761881, -2.344252, -2.162959],a=4, v=0.75, t=0.008000)
movej([0.854028, -3.024575, -0.229413, -0.759923, -2.345257, -2.165876],a=4, v=0.75, t=0.008000)
movej([0.856228, -3.019821, -0.238592, -0.757875, -2.346308, -2.168927],a=4, v=0.75, t=0.008000)
movej([0.859185, -3.013429, -0.250934, -0.755120, -2.347722, -2.173029],a=4, v=0.75, t=0.008000)
movej([0.862834, -3.005544, -0.266159, -0.751723, -2.349466, -2.178090],a=4, v=0.75, t=0.008000)
movej([0.866483, -2.997659, -0.281384, -0.748325, -2.351210, -2.183150],a=4, v=0.75, t=0.008000)
movej([0.870243, -2.989533, -0.297076, -0.744823, -2.353007, -2.188366],a=4, v=0.75, t=0.008000)
movej([0.874855, -2.979566, -0.316320, -0.740529, -2.355211, -2.194763],a=4, v=0.75, t=0.008000)
movej([0.879923, -2.968613, -0.337469, -0.735810, -2.357633, -2.201792],a=4, v=0.75, t=0.008000)
movej([0.884991, -2.957660, -0.358618, -0.731090, -2.360056, -2.208822],a=4, v=0.75, t=0.008000)
movej([0.890137, -2.946539, -0.380091, -0.726299, -2.362515, -2.215959],a=4, v=0.75, t=0.008000)
movej([0.896089, -2.933677, -0.404927, -0.720757, -2.365360, -2.224214],a=4, v=0.75, t=0.008000)
movej([0.902187, -2.920496, -0.430377, -0.715077, -2.368275, -2.232673],a=4, v=0.75, t=0.008000)
movej([0.908286, -2.907315, -0.455828, -0.709398, -2.371190, -2.241132],a=4, v=0.75, t=0.008000)
movej([0.914388, -2.894128, -0.481290, -0.703716, -2.374106, -2.249596],a=4, v=0.75, t=0.008000)
movej([0.920527, -2.880861, -0.506905, -0.698000, -2.377040, -2.258110],a=4, v=0.75, t=0.008000)
movej([0.926664, -2.867597, -0.532517, -0.692284, -2.379974, -2.266623],a=4, v=0.75, t=0.008000)
movej([0.932802, -2.854333, -0.558129, -0.686569, -2.382907, -2.275136],a=4, v=0.75, t=0.008000)
movej([0.938938, -2.841071, -0.583737, -0.680855, -2.385841, -2.283648],a=4, v=0.75, t=0.008000)
movej([0.945061, -2.827838, -0.609286, -0.675153, -2.388767, -2.292140],a=4, v=0.75, t=0.008000)
movej([0.951155, -2.814667, -0.634718, -0.669478, -2.391680, -2.300593],a=4, v=0.75, t=0.008000)
movej([0.957250, -2.801496, -0.660149, -0.663803, -2.394592, -2.309046],a=4, v=0.75, t=0.008000)
movej([0.963347, -2.788318, -0.685596, -0.658124, -2.397507, -2.317504],a=4, v=0.75, t=0.008000)
movej([0.969508, -2.775004, -0.711302, -0.652388, -2.400451, -2.326049],a=4, v=0.75, t=0.008000)
movej([0.975620, -2.761795, -0.736807, -0.646696, -2.403372, -2.334526],a=4, v=0.75, t=0.008000)
movej([0.981732, -2.748586, -0.762311, -0.641005, -2.406294, -2.343003],a=4, v=0.75, t=0.008000)
movej([0.987837, -2.735390, -0.787790, -0.635319, -2.409212, -2.351472],a=4, v=0.75, t=0.008000)
movej([0.993817, -2.722467, -0.812744, -0.629750, -2.412070, -2.359766],a=4, v=0.75, t=0.008000)
movej([0.999989, -2.709130, -0.838497, -0.624004, -2.415020, -2.368326],a=4, v=0.75, t=0.008000)
movej([1.006160, -2.695792, -0.864249, -0.618257, -2.417969, -2.376886],a=4, v=0.75, t=0.008000)
movej([1.012325, -2.682467, -0.889978, -0.612516, -2.420916, -2.385437],a=4, v=0.75, t=0.008000)
movej([1.018342, -2.669462, -0.915090, -0.606912, -2.423793, -2.393784],a=4, v=0.75, t=0.008000)
movej([1.024475, -2.656210, -0.940678, -0.601202, -2.426724, -2.402289],a=4, v=0.75, t=0.008000)
movej([1.030607, -2.642957, -0.966267, -0.595492, -2.429654, -2.410794],a=4, v=0.75, t=0.008000)
movej([1.036737, -2.629709, -0.991848, -0.589783, -2.432584, -2.419297],a=4, v=0.75, t=0.008000)
movej([1.042758, -2.616696, -1.016974, -0.584177, -2.435462, -2.427649],a=4, v=0.75, t=0.008000)
movej([1.048861, -2.603507, -1.042441, -0.578494, -2.438379, -2.436114],a=4, v=0.75, t=0.008000)
movej([1.054964, -2.590317, -1.067909, -0.572810, -2.441296, -2.444579],a=4, v=0.75, t=0.008000)
movej([1.061068, -2.577127, -1.093378, -0.567127, -2.444213, -2.453045],a=4, v=0.75, t=0.008000)
movej([1.067200, -2.563871, -1.118972, -0.561415, -2.447145, -2.461552],a=4, v=0.75, t=0.008000)
movej([1.073337, -2.550610, -1.144577, -0.555702, -2.450077, -2.470063],a=4, v=0.75, t=0.008000)
movej([1.079473, -2.537349, -1.170182, -0.549988, -2.453010, -2.478574],a=4, v=0.75, t=0.008000)
movej([1.085609, -2.524088, -1.195788, -0.544274, -2.455943, -2.487084],a=4, v=0.75, t=0.008000)
movej([1.091744, -2.510829, -1.221391, -0.538560, -2.458875, -2.495594],a=4, v=0.75, t=0.008000)
movej([1.097877, -2.497574, -1.246985, -0.532849, -2.461807, -2.504101],a=4, v=0.75, t=0.008000)
movej([1.104011, -2.484318, -1.272578, -0.527138, -2.464738, -2.512608],a=4, v=0.75, t=0.008000)
movej([1.110144, -2.471063, -1.298172, -0.521426, -2.467670, -2.521115],a=4, v=0.75, t=0.008000)
movej([1.116067, -2.458262, -1.322891, -0.515910, -2.470501, -2.529331],a=4, v=0.75, t=0.008000)
movej([1.122194, -2.445021, -1.348457, -0.510205, -2.473429, -2.537829],a=4, v=0.75, t=0.008000)
movej([1.128333, -2.431754, -1.374074, -0.504488, -2.476363, -2.546344],a=4, v=0.75, t=0.008000)
movej([1.134472, -2.418487, -1.399691, -0.498772, -2.479297, -2.554858],a=4, v=0.75, t=0.008000)
movej([1.140573, -2.405301, -1.425150, -0.493090, -2.482213, -2.563321],a=4, v=0.75, t=0.008000)
movej([1.146713, -2.392032, -1.450772, -0.487373, -2.485148, -2.571837],a=4, v=0.75, t=0.008000)
movej([1.152855, -2.378757, -1.476404, -0.481653, -2.488084, -2.580356],a=4, v=0.75, t=0.008000)
movej([1.158998, -2.365482, -1.502036, -0.475933, -2.491020, -2.588876],a=4, v=0.75, t=0.008000)
movej([1.165154, -2.352175, -1.527728, -0.470201, -2.493962, -2.597416],a=4, v=0.75, t=0.008000)
movej([1.171254, -2.338993, -1.553181, -0.464521, -2.496877, -2.605876],a=4, v=0.75, t=0.008000)
movej([1.177350, -2.325819, -1.578620, -0.458844, -2.499791, -2.614332],a=4, v=0.75, t=0.008000)
movej([1.183447, -2.312644, -1.604058, -0.453166, -2.502704, -2.622788],a=4, v=0.75, t=0.008000)
